sample_idx,f1,f2,f3,f4,status
230,1.136547975737534,-0.9599275354173531,-0.08877217850287225,-1.167705666910775,Normal
231,1.0624843196187999,,0.29339667501842087,-1.3724232321261747,Normal
232,0.6664711351939812,-0.7195835081716494,-0.4669713039749372,-0.37518297315317345,Normal
233,,-0.3622640541046814,-0.41170731456511217,0.03172508430722237,Normal
234,0.051578576714459784,,,-0.062358478412381686,Normal
235,-0.03836450550230763,,0.28244580667122887,-0.16907458321733426,Normal
236,-0.1890507827027199,0.34692898856899657,0.5106462698723321,-0.17573152543737436,Normal
237,0.8104162945294352,-0.1641663900921994,1.3145500015329588,-1.8606155320877122,Normal
238,1.7116705918019626,-0.4942820012352769,2.385719045665518,-3.6382717378969804,Normal
239,2.8044707434007097,-1.8937820532237635,,-3.819561734636978,Normal
240,-1.0429817086542013,1.1015070953242108,0.6656557814143182,0.6357219922816375,Normal
241,0.04178366944630483,-0.05989978286011907,,0.005691727322336991,Normal
242,,0.07425864811763938,0.740448534759723,-0.8259550462477081,Normal
243,0.5512160338842221,-0.3137549333507692,0.3589365979519234,-0.866243210194172,Normal
244,0.6732270234417304,-0.39902360529586633,,-1.0267305397415403,Normal
245,-0.10806804529317388,0.03597015437444939,-0.1380113074917329,,Normal
246,-0.4818797926400483,0.22235801597854543,-0.4513050599735442,,Normal
247,-0.04237761544163321,-0.13853765892177383,-0.4583375512598993,0.38796422012105114,Normal
248,-0.201812654009216,0.2951874409901729,0.34608152448512636,-0.03909805511882658,Normal
249,0.501646586937743,,-0.7116551116356452,-0.013681834336488952,Normal
250,-0.07417071922106255,,0.04052135228194925,0.050294195657116625,Normal
251,,,-1.7493638913654683,1.1245093146817622,Normal
252,0.16058914854062256,-0.11862294834863363,0.032502927645116336,-0.1985994290105586,Normal
253,0.8130547076812781,-0.912637341336443,-0.6618019296508074,-0.38896825925837064,Normal
254,0.5479846411569352,-0.6603474741113845,,-0.1727651102929098,Normal
255,0.3384631863294755,-0.7540889054279556,-1.2663511965495984,,Normal
256,0.754823994846296,-0.6860775725008331,-0.18753364087095536,-0.6795887814776149,Normal
257,-0.019908167120223197,,-0.8145505505946565,,Normal
258,0.4866104655371899,-0.7783879862346469,-1.0109223621045036,0.22591927443990098,Normal
259,,,-0.4199036092157967,-0.01640983694013043,Normal
260,0.3780286443740094,-0.58162933108638,-0.7242541103407982,,Normal
261,-0.5004337452796886,0.829556938194792,1.1165867505154548,-0.2897453302151638,Normal
262,0.05949849803377105,0.5180923948430018,1.5004025332227213,-1.1840134258294988,Normal
263,-0.2524992173343593,-0.04212812830226631,,0.7639951687282306,Normal
264,-0.3195164403540016,0.029373998476253257,-0.6118901490104713,0.8034126828413128,Normal
265,0.3823506707917036,-0.8248034180239312,-1.3588811449664735,0.5987171204118815,Normal
266,-0.2686744623427815,,-0.865162553936029,0.9371750033268211,Normal
267,0.030481716047880303,-0.6170121961795108,-1.5681325387001868,1.1368548147440447,Normal
268,-0.54659557103064,,,0.6803316120742982,Normal
269,0.5053142571161775,-0.6215187608774015,-0.5551404254383208,-0.13443587057963857,Normal
270,,-0.8084519209972976,-1.0003703311534562,,Normal
