sample_idx,0,1,2,3,4,5,status
47,,0.21733036250406973,-0.6105906674293247,-0.3184239803731629,0.09778969564751727,0.033987119767122764,train
48,,0.3882463179848181,0.31156886384605675,0.4574711485494557,,-0.7884348420540952,train
49,,0.3694310181579449,0.4545761678817747,0.06375462985113556,-0.5187663915381122,0.39763813368610657,train
50,0.8381609927224466,-0.6481469601787366,0.4371057288792932,-0.18008710585881404,-0.007123647382693443,-0.38721325576100485,train
51,-0.6302876356494467,0.14325793928341168,-0.26826242217770246,0.2671580414118456,,-0.2516672123046254,train
52,0.7039254443771261,0.10987305768955746,0.29333042687913014,-0.3092175050988001,,-0.4443713142761351,train
53,0.5118913435756832,-0.5101832675280795,0.4451916939150572,-0.09229848888794823,,0.3698387536087876,train
54,0.9212539351846218,0.4773247407389243,-0.7390282130982437,-0.010028071225591795,-0.5146749204463827,-0.08440348283447752,train
55,0.7752271984088656,0.4103245166566051,-0.2927863741252493,-0.473887080675488,0.09527040482529514,-0.45743769945339463,train
56,,0.18793922417696218,0.5972212223065885,0.27215673524713346,-1.0697663687363064,0.16449841974548005,train
57,,0.3114152329826958,0.9220637914311847,-0.9460594090982264,-0.13892668262715147,0.36116812724876113,train
58,-0.8273534324377882,0.5974351462494412,0.047904498988494734,0.23683248598055928,-0.3811844351281327,0.2637829940878796,train
59,0.3134792560857507,-0.06086197684380734,-0.10281137273304969,-0.12193299966651361,,-0.24161423951657096,train
60,-0.17326056201286677,0.06179384958943701,0.37761980729778555,-0.6900432551589749,-0.14015639523749823,0.540281836304577,train
61,-0.39264613453858,-0.4699284846435372,0.04392224325688332,0.29615450889726525,-0.004524465824907953,0.49673251780230454,train
62,0.22174307829134285,0.23730270652470792,0.05987756911060421,0.8880580734432424,-0.28657259253101863,-1.099192877005191,train
63,0.7760966591083036,-0.15299229830091643,0.06308074097083605,0.6163611162177882,-0.7532761891440939,-0.5125613260986582,train
64,-0.5360546917769923,-0.18167022949797257,0.42059310870760613,0.40236004057056063,0.3706418280028778,-0.49630452790411494,train
65,-0.9455585908832123,0.11540710555313516,-0.11228970293104146,0.2830577729173418,0.5122674726798013,0.10092735090130667,train
66,,-0.14355738489335257,-0.0532763095275014,-0.6898765060811551,,-0.15070893528203577,train
67,0.2842941796908486,-0.26074995338795215,0.12300129724664655,-0.29613163395792963,-0.16962566825984293,0.32744820786408735,train
68,-0.3642094943155794,-0.04210792049550319,-0.16699988328449336,-0.6215236313627869,0.26109337141159406,0.9066549630056402,train
69,-0.3973099093257305,-0.20883765443603353,0.2538389792569926,0.3034711119413185,-0.27197534230533615,0.2853647690530723,train
70,0.13574059857103626,-0.27102271565617064,-0.2401103477741071,-0.6942490591088657,,-0.01934174664204713,train
